部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/6/12,0,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/6/12,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/6/12,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/6/12,100,未拔出
01有排行有提醒,皖AT0650,372.74,53425.16,37.92,17.19,21.68,53,54,6,3,10.05,2020/6/13,44.63,未拔出
01有排行有提醒,皖AT0665,367.53,62982.9,47.68,13.49,27.24,93,116,5,2,1.17,2020/6/13,17.27,未拔出
01有排行有提醒,皖AT0568,350.98,59771.75,51.61,15.94,22.02,62,86,0,2,3.41,2020/6/13,63.54,未拔出
01有排行有提醒,皖AT0599,293.01,51704.65,37.05,13.69,21.4,91,203,1,1,5.62,2020/6/13,46.35,未拔出
01有排行有提醒,皖AT0553,260.31,36800.48,41.84,12.33,21.11,176,148,1,2,1.51,2020/6/13,20.55,未拔出
01有排行有提醒,皖AT0628,189.33,39676.36,26.69,7.62,24.85,191,179,0,1,0,2020/6/13,33.47,未拔出
01有排行有提醒,粤B3R80W,138.92,9698.89,8.49,3.25,42.74,15,34,3,0,4.18,2020/6/13,65.04,未拔出
01有排行有提醒,皖AT0642,32.51,8958.8,4.71,1.64,19.82,3,12,2,0,0.31,2020/6/13,89.07,未拔出
01有排行有提醒,粤BT2220,31.65,28278.59,7.55,1.06,29.86,10,5,0,0,0,2020/6/13,90.98,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/6/13,100,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/6/13,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/6/13,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/6/13,0,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/6/13,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/6/13,100,未拔出
01有排行有提醒,粤L39ES3,0,7548.18,0,0,0,0,0,0,0,0,2020/6/13,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/6/13,0,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/6/13,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/6/13,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/6/13,100,未拔出
01有排行有提醒,皖AT0568,454.47,60226.22,59.63,18.01,25.23,76,105,0,2,4.59,2020/6/14,56.87,未拔出
01有排行有提醒,皖AT0599,407.76,52112.41,50.01,17.96,22.7,113,283,4,2,11.14,2020/6/14,31.39,未拔出
01有排行有提醒,皖AT0650,347.57,53772.73,29.68,10.92,31.83,25,25,1,1,7.75,2020/6/14,47.73,未拔出
01有排行有提醒,皖AT0628,300.91,39977.27,38.62,10.01,30.06,232,277,1,2,0.58,2020/6/14,50.56,未拔出
01有排行有提醒,皖AT0553,296.33,37096.81,38.6,10.83,27.36,144,165,3,1,1.26,2020/6/14,35.99,未拔出
01有排行有提醒,皖AT0665,280.28,63263.18,41.18,11.42,24.54,100,159,1,2,0.68,2020/6/14,45.17,未拔出
01有排行有提醒,皖AT0642,40,8998.8,4.9,1.32,30.3,1,25,1,0,0,2020/6/14,89.95,未拔出
01有排行有提醒,粤B3R80W,19.19,9718.08,1.9,1.38,13.91,3,8,0,0,0.46,2020/6/14,92.82,未拔出
01有排行有提醒,粤BT2220,8.44,28287.03,2.81,0.59,14.31,9,7,0,0,0,2020/6/14,93.17,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/6/14,100,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/6/14,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/6/14,0,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/6/14,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/6/14,100,未拔出
01有排行有提醒,粤L39ES3,0,7548.18,0,0,0,0,0,0,0,0,2020/6/14,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/6/14,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/6/14,0,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/6/14,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/6/14,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/6/14,100,未拔出
01有排行有提醒,皖AT0568,445.13,60671.35,58.89,17.38,25.61,47,90,0,1,4.36,2020/6/15,59.29,未拔出
01有排行有提醒,皖AT0628,369.81,40347.08,48.99,15.52,23.83,169,286,8,1,2.9,2020/6/15,29.88,未拔出
01有排行有提醒,皖AT0650,365.53,54138.26,38.18,14.74,24.8,48,64,6,0,11.32,2020/6/15,61.02,未拔出
01有排行有提醒,皖AT0599,353.04,52465.45,43.2,15.68,22.52,125,261,2,2,6.56,2020/6/15,43.34,未拔出
01有排行有提醒,皖AT0665,311.16,63574.34,43.38,13.34,23.33,108,105,2,1,1.39,2020/6/15,65.24,未拔出
01有排行有提醒,皖AT0553,276.09,37372.9,40.71,12.35,22.36,182,158,4,1,1.2,2020/6/15,63.52,未拔出
01有排行有提醒,皖AT0642,41.94,9040.74,5.96,2.04,20.56,5,18,1,0,0,2020/6/15,83.21,未拔出
01有排行有提醒,粤BT2220,37.3,28324.33,15.18,2.27,16.43,19,9,0,0,0.23,2020/6/15,83.59,未拔出
01有排行有提醒,粤B3R80W,8.67,9726.75,0.93,0.67,12.94,0,2,0,0,0.32,2020/6/15,93.58,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/6/15,0,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/6/15,0,未拔出
01有排行有提醒,粤L39ES3,0,7548.18,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
01有排行有提醒,皖AT0568,448.7,61120.05,61.27,18.59,24.14,75,179,2,2,7.91,2020/6/16,34.21,未拔出
01有排行有提醒,皖AT0665,373.71,63948.05,45.41,12.15,30.76,60,109,3,1,0.78,2020/6/16,65.11,未拔出
01有排行有提醒,皖AT0628,360.52,40707.6,48.1,16.65,21.65,264,345,9,2,3.87,2020/6/16,37.78,未拔出
01有排行有提醒,皖AT0553,283.79,37656.69,38.78,12.44,22.81,189,163,2,1,1.43,2020/6/16,51.48,未拔出
01有排行有提醒,皖AT0599,230.82,52696.27,27.98,11.15,20.7,52,107,1,0,10.58,2020/6/16,46.72,未拔出
01有排行有提醒,皖AT0650,228.88,54367.14,20.6,7.08,32.33,40,28,4,0,6.76,2020/6/16,71.53,未拔出
01有排行有提醒,皖AT0642,53.4,9094.14,7.07,2.31,23.12,4,22,2,0,0.36,2020/6/16,86.5,未拔出
01有排行有提醒,粤BT2220,40.65,28364.98,15.3,2.56,15.88,15,8,0,0,0.53,2020/6/16,86.36,未拔出
01有排行有提醒,粤B3R80W,20.48,9747.23,2.17,1.48,13.84,15,20,6,0,0.71,2020/6/16,90.41,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/6/16,0,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/6/16,0,未拔出
01有排行有提醒,粤L39ES3,0,7548.18,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
01有排行有提醒,皖AT0568,406.72,61526.77,57.31,16.01,25.4,55,85,0,1,6.42,2020/6/17,56.03,未拔出
01有排行有提醒,皖AT0628,387.24,41094.84,54.03,16.56,23.38,201,315,5,2,4.25,2020/6/17,45.91,未拔出
01有排行有提醒,皖AT0599,318.59,53014.86,40.31,14.94,21.32,96,226,3,1,5.43,2020/6/17,65.93,未拔出
01有排行有提醒,皖AT0650,305.04,54672.18,32.15,12.37,24.66,50,45,4,0,5.82,2020/6/17,71.19,未拔出
01有排行有提醒,皖AT0665,280.21,64228.26,44.17,12.63,22.19,39,95,1,2,0.73,2020/6/17,54.33,未拔出
01有排行有提醒,皖AT0553,263.9,37920.59,39.46,11.57,22.81,120,157,7,1,0.89,2020/6/17,34.63,未拔出
01有排行有提醒,粤B3R80W,54.98,9802.21,4.18,2.21,24.88,19,31,2,0,0.99,2020/6/17,71.3,未拔出
01有排行有提醒,粤BT2220,54.48,28419.46,25.39,3.53,15.43,22,19,0,0,0.77,2020/6/17,83.49,未拔出
01有排行有提醒,皖AT0642,34.87,9129.01,4.01,1.01,34.52,3,19,2,0,0.68,2020/6/17,89.61,未拔出
01有排行有提醒,粤L39ES3,11.28,7559.46,2.35,0.8,14.1,8,10,0,0,0,2020/6/17,94.46,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/6/17,0,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/6/17,0,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
01有排行有提醒,皖AT0599,346.23,53361.09,38.47,15.32,22.6,101,229,2,1,7.4,2020/6/18,62.31,未拔出
01有排行有提醒,皖AT0650,335.94,55008.12,30.75,10.82,31.05,28,41,0,0,4.73,2020/6/18,68.65,未拔出
01有排行有提醒,皖AT0628,334.28,41429.12,42.27,14.28,23.41,191,257,7,2,4.03,2020/6/18,42.97,未拔出
01有排行有提醒,皖AT0568,321.19,61847.96,41.06,14.19,22.63,31,125,3,1,3.02,2020/6/18,76.2,未拔出
01有排行有提醒,皖AT0553,283.45,38204.04,34.82,12.34,22.97,222,175,2,1,1.53,2020/6/18,48.45,未拔出
01有排行有提醒,皖AT0642,226.67,9355.68,24.8,5.69,39.84,10,93,4,0,0,2020/6/18,77.63,未拔出
01有排行有提醒,皖AT0665,214.73,64442.99,27.63,8.13,26.41,61,72,2,1,0,2020/6/18,56.55,未拔出
01有排行有提醒,粤BT2220,37.42,28456.88,17.52,2.33,16.06,11,11,0,0,0.5,2020/6/18,84.26,未拔出
01有排行有提醒,粤B3R80W,17.4,9819.61,1.82,1.34,12.99,5,6,3,0,0.66,2020/6/18,91.98,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/6/18,0,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/6/18,0,未拔出
01有排行有提醒,粤L39ES3,0,7559.46,0.15,0.11,0,0,0,0,0,0,2020/6/18,0,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
01有排行有提醒,皖AT0568,392.16,62240.12,54.26,16.41,23.9,52,201,0,1,6.89,2020/6/19,32.31,未拔出
01有排行有提醒,皖AT0650,362.42,55370.54,33.76,12.37,29.3,75,45,8,1,9.2,2020/6/19,39.18,未拔出
01有排行有提醒,皖AT0628,350.07,41779.19,48.19,16.95,20.65,234,360,2,2,4.7,2020/6/19,30.48,未拔出
01有排行有提醒,皖AT0553,255.54,38459.58,35.88,11.83,21.6,226,212,3,1,1.41,2020/6/19,57.09,未拔出
01有排行有提醒,皖AT0642,234.93,9590.61,23.83,4.26,55.15,8,45,5,0,1.46,2020/6/19,71.38,未拔出
01有排行有提醒,皖AT0599,230.67,53591.76,25.84,10.23,22.55,61,180,2,1,2.59,2020/6/19,46.06,未拔出
01有排行有提醒,粤B3R80W,12.26,9831.87,1.34,1.02,12.02,1,5,1,0,0.63,2020/6/19,87.87,未拔出
01有排行有提醒,粤BT2220,7.97,28464.85,3.71,0.67,11.9,1,3,0,0,0.67,2020/6/19,92.61,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/6/19,0,未拔出
01有排行有提醒,皖AT0665,0,64442.99,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/6/19,0,未拔出
01有排行有提醒,粤L39ES3,0,7559.46,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
01有排行有提醒,皖AT0568,398.68,62638.8,53.12,16.52,24.13,57,103,2,0,4.26,2020/6/20,71.26,未拔出
01有排行有提醒,皖AT0628,336.26,42115.45,42.76,14.74,22.81,212,261,4,2,2.52,2020/6/20,43.64,未拔出
01有排行有提醒,皖AT0650,311.46,55682,29.21,12.1,25.74,93,41,7,0,5.71,2020/6/20,75.67,未拔出
01有排行有提醒,皖AT0599,308.13,53899.89,34.84,13.43,22.94,81,229,3,2,5.96,2020/6/20,55.17,未拔出
01有排行有提醒,皖AT0553,229.62,38689.2,33.4,11.6,19.79,204,169,2,1,1.53,2020/6/20,33.02,未拔出
01有排行有提醒,皖AT0642,205.6,9796.21,19.36,3.82,53.82,5,31,2,0,0,2020/6/20,67.01,未拔出
01有排行有提醒,皖AT0665,174,64616.99,22.51,6.88,25.29,38,31,1,1,1.26,2020/6/20,51.55,未拔出
01有排行有提醒,粤B3R80W,38.41,9870.28,2.96,1.65,23.28,2,28,1,0,0.39,2020/6/20,77.21,未拔出
01有排行有提醒,粤BT2220,5.22,28470.07,2.74,0.6,8.7,5,4,0,0,0,2020/6/20,95.12,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/6/20,0,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/6/20,0,未拔出
01有排行有提醒,粤L39ES3,0,7559.46,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
01有排行有提醒,皖AT0568,469.06,63107.86,61.77,17.65,26.58,94,144,0,0,7.04,2020/6/21,68.87,未拔出
01有排行有提醒,皖AT0599,383.35,54283.24,43.48,16.56,23.15,87,245,1,2,6.98,2020/6/21,45.72,未拔出
01有排行有提醒,皖AT0665,364.67,64981.66,46.01,13.11,27.82,174,217,7,0,1.33,2020/6/21,65.45,未拔出
01有排行有提醒,皖AT0650,288.63,55970.63,27.57,11.58,24.92,75,39,5,1,6.46,2020/6/21,64.85,未拔出
01有排行有提醒,皖AT0642,266.15,10062.36,25.58,5.05,52.7,3,19,6,0,3.12,2020/6/21,56.4,未拔出
01有排行有提醒,皖AT0628,228.27,42343.72,30.03,9.92,23.01,195,226,2,0,0,2020/6/21,58.18,未拔出
01有排行有提醒,皖AT0553,222.84,38912.04,31.8,10.49,21.24,165,121,4,0,0.75,2020/6/21,69.78,未拔出
01有排行有提醒,粤B3R80W,11.39,9881.67,1.49,1.13,10.08,6,15,2,0,0.82,2020/6/21,90.35,未拔出
01有排行有提醒,粤BT2220,10.14,28480.21,3.4,0.74,13.7,9,4,1,0,0,2020/6/21,94.1,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/6/21,0,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/6/21,0,未拔出
01有排行有提醒,粤L39ES3,0,7559.46,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
01有排行有提醒,皖AT0568,372.39,63480.25,52.95,16.55,22.5,55,125,0,2,4.26,2020/6/22,29.87,未拔出
01有排行有提醒,皖AT0599,364.91,54648.15,41.35,15.7,23.24,129,210,0,2,6.51,2020/6/22,48.49,未拔出
01有排行有提醒,皖AT0665,305.52,65287.18,41.97,13.22,23.11,105,113,2,2,1.77,2020/6/22,40.12,未拔出
01有排行有提醒,皖AT0553,253.38,39165.42,40.35,12.35,20.52,200,160,5,3,1.23,2020/6/22,45.84,未拔出
01有排行有提醒,皖AT0650,212.94,56183.57,23.31,10.23,20.82,23,28,4,0,5.84,2020/6/22,69.93,未拔出
01有排行有提醒,皖AT0642,203.43,10265.79,19.37,3.52,57.79,6,24,0,0,0.34,2020/6/22,80.94,未拔出
01有排行有提醒,皖AT0628,200.37,42544.09,27.81,9.31,21.52,197,211,2,1,0,2020/6/22,37.75,未拔出
01有排行有提醒,粤B3R80W,39.18,9920.85,3.29,1.97,19.89,3,26,2,0,1.06,2020/6/22,80.55,未拔出
01有排行有提醒,粤BT2220,37.61,28517.82,20.26,2.61,14.41,16,9,0,0,0.64,2020/6/22,81.01,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/6/22,0,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/6/22,0,未拔出
01有排行有提醒,粤L39ES3,0,7559.46,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
01有排行有提醒,皖AT0568,414.68,63894.93,57.48,17.84,23.24,64,156,1,2,5.82,2020/6/23,52.93,未拔出
01有排行有提醒,皖AT0628,383.92,42928.01,48.08,15.91,24.13,203,229,0,2,3.99,2020/6/23,24.19,未拔出
01有排行有提醒,皖AT0650,308.53,56492.1,29.18,11.12,27.75,53,40,3,0,6.42,2020/6/23,68.26,未拔出
01有排行有提醒,皖AT0665,308.46,65595.64,40.4,12.35,24.98,95,114,2,1,1.09,2020/6/23,64.83,未拔出
01有排行有提醒,皖AT0599,306.27,54954.42,35.05,14.7,20.83,75,170,2,1,6.4,2020/6/23,57.74,未拔出
01有排行有提醒,皖AT0553,232.66,39398.08,35.9,11.7,19.89,178,188,3,0,1.33,2020/6/23,59.04,未拔出
01有排行有提醒,皖AT0642,46.69,10312.48,5.25,1.71,27.3,13,29,3,0,0.64,2020/6/23,82.41,未拔出
01有排行有提醒,粤BT2220,37.81,28555.63,21.47,3.13,12.08,7,8,0,0,0.95,2020/6/23,81.45,未拔出
01有排行有提醒,粤B3R80W,35.52,9956.37,3.41,1.98,17.94,10,31,8,0,1.72,2020/6/23,79.32,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/6/23,0,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/6/23,0,未拔出
01有排行有提醒,粤L39ES3,0,7559.46,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
01有排行有提醒,皖AT0628,439.92,43367.93,60.14,17.53,25.1,170,281,5,3,9.77,2020/6/24,28.52,未拔出
01有排行有提醒,皖AT0568,412.23,64307.16,57.36,17.83,23.12,105,114,2,2,5.72,2020/6/24,17.56,未拔出
01有排行有提醒,皖AT0599,409.04,55363.46,46.3,17.94,22.8,96,273,5,2,11.7,2020/6/24,45.6,未拔出
01有排行有提醒,皖AT0665,335.76,65931.4,47.43,14.05,23.9,42,97,0,2,1.69,2020/6/24,26.43,未拔出
01有排行有提醒,皖AT0553,300.03,39698.11,42.28,12.84,23.37,244,243,2,0,1.75,2020/6/24,55.24,未拔出
01有排行有提醒,皖AT0650,267.32,56759.42,30.77,11.95,22.37,42,40,3,1,4.67,2020/6/24,72.72,未拔出
01有排行有提醒,粤BT2220,37.95,28593.58,12.72,2.19,17.33,21,17,0,0,0,2020/6/24,82.28,未拔出
01有排行有提醒,皖AT0642,32.24,10344.72,4.47,2.09,15.43,8,23,2,0,0.44,2020/6/24,77.85,未拔出
01有排行有提醒,粤B3R80W,28.82,9985.19,3.37,2.46,11.72,18,17,6,0,1.53,2020/6/24,89.74,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/6/24,0,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
