部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
02有排行无提醒,皖AT0601,459.12,11671.61,59.98,18.04,25.45,646,644,6,3,7.84,2019/12/24,35.31,未拔出
02有排行无提醒,皖AT0657,398.38,12326.88,59.15,16.56,24.06,432,500,27,2,8.14,2019/12/24,32.59,未拔出
02有排行无提醒,皖AT0613,351.55,8561.92,43.11,9.98,35.23,55,161,1,1,2.8,2019/12/24,58.46,未拔出
02有排行无提醒,皖AT0620,237.31,5156.14,39.48,10.78,22.01,37,93,1,2,1.59,2019/12/24,53.52,未拔出
02有排行无提醒,粤B3Q03K,95.01,17171.61,10.74,4.95,19.19,0,0,0,0,0,2019/12/24,93.37,未拔出
02有排行无提醒,粤B9XN26,46.08,7607.55,7.09,3.16,14.58,35,30,0,0,0,2019/12/24,91.64,未拔出
02有排行无提醒,粤BL05M1,2.04,231.25,0.5,0.25,8.16,1,3,1,0,0,2019/12/24,96.28,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2019/12/24,0,未拔出
02有排行无提醒,粤JCL629,0,7737.72,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
02有排行无提醒,1.22E+16,0,4.13,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/12/24,0,未拔出
02有排行无提醒,皖AT0580,576.29,13602.59,15.13,20.68,27.87,45,188,1,0,11.21,2019/12/25,64.15,未拔出
02有排行无提醒,皖AT0541,467.82,13613,64.39,19,24.62,174,207,6,3,7.82,2019/12/25,23.56,未拔出
02有排行无提醒,皖AT0576,427.13,18221.47,60.37,18.45,23.15,280,338,11,1,7.89,2019/12/25,35.12,未拔出
02有排行无提醒,皖AT0601,350.57,12022.18,44.88,14.04,24.97,390,456,5,1,8.16,2019/12/25,30.49,未拔出
02有排行无提醒,皖AT0613,321.59,8883.51,44.74,12.41,25.91,90,293,4,2,4.26,2019/12/25,45.17,未拔出
02有排行无提醒,皖AT0575,307.25,12033.97,36.23,12.11,25.37,30,139,1,2,0.23,2019/12/25,47.12,未拔出
02有排行无提醒,皖AT0657,258.83,12585.71,36.15,11.73,22.07,149,227,4,0,4.3,2019/12/25,52.57,未拔出
02有排行无提醒,皖AT0620,194.17,5350.31,31.69,8.39,23.14,19,78,1,0,0.45,2019/12/25,75.09,未拔出
02有排行无提醒,粤B3Q03K,117.24,17288.85,14.88,7.41,15.82,0,0,0,0,0.04,2019/12/25,94.81,未拔出
02有排行无提醒,粤B9XN26,48.76,7656.31,7.22,3.34,14.6,17,20,0,0,0,2019/12/25,92.18,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2019/12/25,0,未拔出
02有排行无提醒,粤JCL629,0,7737.72,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
02有排行无提醒,1.22E+16,0,4.13,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
02有排行无提醒,粤BL05M1,0,231.25,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/12/25,0,未拔出
02有排行无提醒,皖AT0580,554.35,14156.94,23.2,19.84,27.94,34,227,2,1,9.7,2019/12/26,62.7,未拔出
02有排行无提醒,皖AT0541,551.58,14164.58,76.37,22.55,24.46,342,270,6,2,11.1,2019/12/26,19.12,未拔出
02有排行无提醒,皖AT0576,549.8,18771.27,73.33,20.19,27.23,281,329,12,2,7.81,2019/12/26,38.07,未拔出
02有排行无提醒,皖AT0601,519.71,12541.89,62.56,17.28,30.08,495,580,7,1,9.6,2019/12/26,36.2,未拔出
02有排行无提醒,皖AT0613,333.72,9217.23,46.64,12.8,26.07,87,265,4,2,12.77,2019/12/26,32.48,未拔出
02有排行无提醒,皖AT0657,287.96,12873.67,40.98,12.4,23.22,177,268,3,0,7.11,2019/12/26,49.74,未拔出
02有排行无提醒,皖AT0575,258.93,12292.9,34.4,10.74,24.11,64,161,7,1,8.13,2019/12/26,24.81,未拔出
02有排行无提醒,粤B3Q03K,194.33,17483.18,22.59,10.76,18.06,0,0,0,0,3.27,2019/12/26,91.18,未拔出
02有排行无提醒,粤B9XN26,56.41,7712.72,8.02,3.52,16.03,42,33,0,0,0,2019/12/26,90.94,未拔出
02有排行无提醒,皖AT0620,30.59,5380.9,5.68,1.49,20.53,8,14,0,0,0.42,2019/12/26,90.15,未拔出
02有排行无提醒,粤JCL629,0,7737.72,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2019/12/26,0,未拔出
02有排行无提醒,1.22E+16,0,4.13,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
02有排行无提醒,粤BL05M1,0,231.25,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/12/26,0,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
02有排行无提醒,皖AT0541,517.65,14682.23,68.91,20.36,25.42,294,189,6,1,9.39,2019/12/27,45.85,未拔出
02有排行无提醒,皖AT0580,492.79,14649.73,42.58,19.19,25.68,36,227,6,2,9.35,2019/12/27,55.1,未拔出
02有排行无提醒,皖AT0576,446.39,19217.66,62.15,18.19,24.54,261,286,7,1,9.53,2019/12/27,33.72,未拔出
02有排行无提醒,皖AT0575,401.59,12694.49,49.56,16.29,24.65,79,282,9,1,4.07,2019/12/27,51.17,未拔出
02有排行无提醒,皖AT0601,393.55,12935.44,46.3,13.1,30.04,325,428,8,1,12.12,2019/12/27,17.76,未拔出
02有排行无提醒,皖AT0620,366.68,5747.58,52.14,12.14,30.2,55,171,3,2,4.86,2019/12/27,23.25,未拔出
02有排行无提醒,皖AT0613,359.91,9577.14,44.83,11.25,31.99,86,229,2,2,7.98,2019/12/27,29.44,未拔出
02有排行无提醒,皖AT0657,203.67,13077.34,29.43,9.86,20.66,176,248,2,0,0.49,2019/12/27,59.87,未拔出
02有排行无提醒,粤B3Q03K,123.12,17606.3,14.22,6.92,17.79,0,0,0,0,0.46,2019/12/27,93.55,未拔出
02有排行无提醒,粤B9XN26,74.31,7787.03,10.18,4.56,16.3,60,71,0,0,0,2019/12/27,87.76,未拔出
02有排行无提醒,粤BL05M1,12.31,243.56,2.22,0.92,13.38,6,17,0,0,0.3,2019/12/27,91.23,未拔出
02有排行无提醒,粤JCL629,0,7737.72,0,0,0,0,0,0,0,0,2019/12/27,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2019/12/27,100,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2019/12/27,0,未拔出
02有排行无提醒,1.22E+16,0,4.13,0,0,0,0,0,0,0,0,2019/12/27,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/12/27,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/12/27,100,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2019/12/27,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2019/12/27,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/12/27,0,未拔出
02有排行无提醒,皖AT0580,585.14,15234.87,34.63,19.93,29.36,56,249,3,3,11.42,2019/12/28,58.02,未拔出
02有排行无提醒,皖AT0541,582.55,15312.51,77.35,22.22,26.22,419,247,3,1,12.84,2019/12/28,33.51,未拔出
02有排行无提醒,皖AT0576,515.07,19732.73,69.2,18.08,28.49,296,367,13,2,9.93,2019/12/28,23.47,未拔出
02有排行无提醒,皖AT0601,500.46,13435.9,55.54,14.07,35.57,473,525,9,2,3.32,2019/12/28,42.26,未拔出
02有排行无提醒,皖AT0575,420.24,13313.36,48.38,13.68,30.72,68,158,2,2,6.11,2019/12/28,47.42,未拔出
02有排行无提醒,皖AT0657,413.62,13490.96,55.3,15.09,27.41,406,462,9,2,10.21,2019/12/28,16.32,未拔出
02有排行无提醒,皖AT0613,312.06,9889.2,43.42,12.52,24.92,120,268,5,1,9.73,2019/12/28,33.09,未拔出
02有排行无提醒,皖AT0620,149.2,5896.78,24.12,6.99,21.34,18,114,0,1,0.37,2019/12/28,63.86,未拔出
02有排行无提醒,粤B9XN26,101,7888.03,11.49,4.27,23.65,70,49,0,0,0,2019/12/28,59.62,未拔出
02有排行无提醒,粤B3Q03K,5.91,17612.21,1.18,0.81,7.3,0,0,0,0,0,2019/12/28,98.63,未拔出
02有排行无提醒,粤BL05M1,1.98,245.54,0.35,0.15,13.2,0,4,1,0,0,2019/12/28,96.49,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2019/12/28,100,未拔出
02有排行无提醒,粤JCL629,0,7737.72,0,0,0,0,0,0,0,0,2019/12/28,100,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2019/12/28,0,未拔出
02有排行无提醒,1.22E+16,0,4.13,0,0,0,0,0,0,0,0,2019/12/28,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/12/28,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/12/28,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2019/12/28,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2019/12/28,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/12/28,0,未拔出
02有排行无提醒,皖AT0580,600.02,15834.89,14.47,20.31,29.54,40,282,2,2,11.07,2019/12/29,52.34,未拔出
02有排行无提醒,皖AT0541,500.46,15812.97,64.13,18.16,27.56,385,248,6,2,8.34,2019/12/29,40.82,未拔出
02有排行无提醒,皖AT0575,488.79,13802.15,56.52,16.67,29.32,113,300,8,3,4.16,2019/12/29,50.05,未拔出
02有排行无提醒,皖AT0613,414.53,10303.73,51.72,13.32,31.12,70,310,4,1,12.02,2019/12/29,39.11,未拔出
02有排行无提醒,皖AT0657,339.57,13830.53,47.19,13.94,24.36,326,395,13,2,4.89,2019/12/29,30.28,未拔出
02有排行无提醒,皖AT0576,260.62,19993.35,32.99,9.64,27.04,125,143,6,1,5.44,2019/12/29,54.72,未拔出
02有排行无提醒,皖AT0601,190.04,13625.94,22.14,6.35,29.93,175,196,2,1,6.12,2019/12/29,11.73,未拔出
02有排行无提醒,皖AT0620,172.94,6069.72,26.33,7.05,24.53,12,99,1,0,0,2019/12/29,74.82,未拔出
02有排行无提醒,粤B3Q03K,104.3,17716.51,9.02,3.27,31.9,0,0,0,0,0,2019/12/29,90.97,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2019/12/29,0,未拔出
02有排行无提醒,粤JCL629,0,7737.72,0,0,0,0,0,0,0,0,2019/12/29,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2019/12/29,100,未拔出
02有排行无提醒,1.22E+16,0,4.13,0,0,0,0,0,0,0,0,2019/12/29,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/12/29,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/12/29,100,未拔出
02有排行无提醒,粤B9XN26,0,7888.03,0,0,0,0,0,0,0,0,2019/12/29,100,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2019/12/29,100,未拔出
02有排行无提醒,粤BL05M1,0,245.54,0,0,0,0,0,0,0,0,2019/12/29,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2019/12/29,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/12/29,0,未拔出
02有排行无提醒,皖AT0580,518.36,16353.25,19.54,16.43,31.55,34,211,4,0,9.35,2019/12/30,67.97,未拔出
02有排行无提醒,皖AT0541,498.25,16311.22,67.4,20.6,24.19,264,166,8,3,7.73,2019/12/30,39.55,未拔出
02有排行无提醒,皖AT0657,410.82,14241.35,56.04,15.26,26.92,254,388,7,2,5.61,2019/12/30,46.16,未拔出
02有排行无提醒,皖AT0613,344.78,10648.51,46.44,12.82,26.89,116,286,2,0,8.86,2019/12/30,37.48,未拔出
02有排行无提醒,皖AT0575,329.98,14316.49,41.7,12.74,25.9,90,260,7,1,3.63,2019/12/30,30.06,未拔出
02有排行无提醒,皖AT0601,274.94,13900.88,33.55,9.04,30.41,281,340,9,1,9.1,2019/12/30,34.26,未拔出
02有排行无提醒,皖AT0576,259.7,20253.05,38.83,12.29,21.13,151,217,5,2,4.72,2019/12/30,42.69,未拔出
02有排行无提醒,皖AT0620,218.95,6288.67,32.08,8.65,25.31,14,77,3,0,1.68,2019/12/30,80.29,未拔出
02有排行无提醒,粤B3Q03K,166.47,17882.98,18.93,8.69,19.16,0,0,0,0,0.06,2019/12/30,69.91,未拔出
02有排行无提醒,粤B9XN26,115.99,8004.02,13.24,5.04,23.01,50,79,1,0,0.43,2019/12/30,84.98,未拔出
02有排行无提醒,粤BL05M1,23.42,268.96,3.84,1.47,15.93,4,28,2,0,0.5,2019/12/30,88.23,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2019/12/30,0,未拔出
02有排行无提醒,粤JCL629,0,7737.72,0,0,0,0,0,0,0,0,2019/12/30,100,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2019/12/30,100,未拔出
02有排行无提醒,1.22E+16,0,4.13,0,0,0,0,0,0,0,0,2019/12/30,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/12/30,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/12/30,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2019/12/30,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2019/12/30,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/12/30,0,未拔出
02有排行无提醒,皖AT0601,579.05,14479.93,73.08,20.72,27.95,598,763,13,3,8.59,2019/12/31,39.35,未拔出
02有排行无提醒,皖AT0580,452.69,16805.94,15.56,17.24,26.26,32,106,5,1,4.75,2019/12/31,67.25,未拔出
02有排行无提醒,皖AT0575,403.58,14905.48,51.12,15.82,25.51,91,257,4,2,3.82,2019/12/31,19.33,未拔出
02有排行无提醒,皖AT0657,392.52,14742.1,58.64,16.17,24.27,289,377,4,2,7.95,2019/12/31,11.72,未拔出
02有排行无提醒,皖AT0576,384.91,20637.96,57.21,16.67,23.09,258,314,3,1,6.74,2019/12/31,27.19,未拔出
02有排行无提醒,皖AT0613,374.99,11023.5,52.3,14.02,26.75,74,311,5,3,8.31,2019/12/31,24.71,未拔出
02有排行无提醒,皖AT0541,314.99,16626.21,39.91,13.38,23.54,131,115,1,0,5.68,2019/12/31,68.51,未拔出
02有排行无提醒,粤B3Q03K,87.34,17970.32,11.25,5.76,15.16,0,0,0,0,0.86,2019/12/31,94.71,未拔出
02有排行无提醒,皖AT0620,72.96,6361.63,11.54,2.93,24.9,8,25,0,0,0.47,2019/12/31,78.72,未拔出
02有排行无提醒,粤B9XN26,36.83,8040.85,4.95,2.14,17.21,33,29,0,0,0,2019/12/31,91.77,未拔出
02有排行无提醒,粤BL05M1,2.08,271.04,0.49,0.25,8.32,0,0,0,0,0,2019/12/31,98.63,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2019/12/31,0,未拔出
02有排行无提醒,粤JCL629,0,7737.72,0,0,0,0,0,0,0,0,2019/12/31,100,未拔出
02有排行无提醒,1.22E+16,0,4.13,0,0,0,0,0,0,0,0,2019/12/31,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/12/31,100,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2019/12/31,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/12/31,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2019/12/31,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2019/12/31,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/12/31,0,未拔出
